datetime,choke,psig,apsig,oil,gas,water
3/6/2021 12:15:00,42.0,993.0,327.0,782.808,7.572,17.088
3/6/2021 12:30:00,42.0,990.0,325.0,792.432,7.549,17.28
3/6/2021 12:45:00,42.0,987.0,328.0,774.0239999999999,7.584,16.896
3/6/2021 13:00:00,42.0,990.0,327.0,782.808,7.572,17.088
3/6/2021 13:15:00,42.0,990.0,330.0,800.4000000000001,7.623,17.472
3/6/2021 13:30:00,42.0,985.0,325.0,783.648,7.563,17.088
3/6/2021 13:45:00,42.0,987.0,326.0,783.648,7.575,17.088
3/6/2021 14:00:00,42.0,986.0,328.0,791.616,7.599,17.28
3/6/2021 14:15:00,42.0,984.0,325.0,783.648,7.563,17.088
3/6/2021 14:30:00,42.0,982.0,326.0,792.432,7.575,17.28
3/6/2021 14:45:00,42.0,985.0,325.0,792.432,7.563,17.28
3/6/2021 15:00:00,42.0,988.0,327.0,782.808,7.587,17.088
3/6/2021 15:15:00,42.0,990.0,328.0,791.616,7.599,17.28
3/6/2021 15:30:00,42.0,985.0,325.0,783.648,7.563,17.088
3/6/2021 15:45:00,42.0,988.0,326.0,783.648,7.575,17.088
3/6/2021 16:00:00,42.0,990.0,326.0,792.432,7.575,17.28
3/6/2021 16:15:00,42.0,988.0,330.0,774.0239999999999,7.623,16.896
3/6/2021 16:30:00,42.0,985.0,325.0,783.648,7.563,17.088
3/6/2021 16:45:00,42.0,984.0,328.0,791.616,7.599,17.28
3/6/2021 17:00:00,42.0,987.0,326.0,783.648,7.575,17.088
3/6/2021 17:15:00,42.0,989.0,327.0,791.616,7.587,17.28
3/6/2021 17:30:00,42.0,990.0,325.0,783.648,7.563,17.088
3/6/2021 17:45:00,42.0,986.0,325.0,801.24,7.563,17.472
3/6/2021 18:00:00,42.0,987.0,328.0,791.616,7.599,17.28
3/6/2021 18:15:00,42.0,986.0,328.0,774.0239999999999,7.599,16.896
3/6/2021 18:30:00,42.0,985.0,328.0,774.0239999999999,7.56,16.896
3/6/2021 18:45:00,42.0,985.0,325.0,783.648,7.524,17.088
3/6/2021 19:00:00,42.0,985.0,325.0,783.648,7.524,17.088
3/6/2021 19:15:00,42.0,985.0,325.0,783.648,7.563,17.088
3/6/2021 19:30:00,42.0,985.0,325.0,792.432,7.563,17.28
3/6/2021 19:45:00,42.0,984.0,324.0,783.648,7.604,17.088
3/6/2021 20:00:00,42.0,984.0,324.0,783.648,7.604,17.088
3/6/2021 20:15:00,42.0,985.0,324.0,774.8399999999999,7.604,16.896
3/6/2021 20:30:00,42.0,990.0,325.0,810.048,7.616,17.664
3/6/2021 20:45:00,42.0,984.0,324.0,766.0319999999999,7.604,16.704
3/6/2021 21:00:00,42.0,987.0,324.0,810.048,7.604,17.664
3/6/2021 21:15:00,42.0,987.0,324.0,792.432,7.604,17.28
3/6/2021 21:30:00,42.0,988.0,324.0,774.8399999999999,7.604,16.896
3/6/2021 21:45:00,42.0,988.0,325.0,783.648,7.578,17.088
3/6/2021 22:00:00,42.0,986.0,325.0,774.8399999999999,7.578,16.896
3/6/2021 22:15:00,42.0,986.0,323.0,792.432,7.554,17.28
3/6/2021 22:30:00,42.0,986.0,325.0,774.8399999999999,7.578,16.896
3/6/2021 22:45:00,42.0,988.0,324.0,783.648,7.585,17.088
3/6/2021 23:00:00,42.0,988.0,324.0,783.648,7.585,17.088
3/6/2021 23:15:00,42.0,986.0,322.0,774.8399999999999,7.561,16.896
3/6/2021 23:30:00,42.0,986.0,322.0,792.432,7.58,17.28
3/6/2021 23:45:00,42.0,985.0,322.0,783.648,7.58,17.088
3/6/2021 00:00:00,42.0,985.0,322.0,783.648,7.599,17.088
4/6/2021 00:15:00,42.0,985.0,322.0,772.5120000000001,7.599,16.896
4/6/2021 00:30:00,42.0,985.0,324.0,781.296,7.624,17.088
4/6/2021 00:45:00,42.0,986.0,324.0,790.08,7.585,17.28
4/6/2021 01:00:00,42.0,986.0,324.0,772.5360000000001,7.585,16.896
4/6/2021 01:15:00,42.0,986.0,324.0,781.296,7.585,17.088
4/6/2021 01:30:00,42.0,985.0,324.0,763.752,7.585,16.704
4/6/2021 01:45:00,42.0,985.0,322.0,772.5360000000001,7.58,16.896
4/6/2021 02:00:00,42.0,984.0,322.0,772.5360000000001,7.58,16.896
4/6/2021 02:15:00,42.0,984.0,322.0,763.752,7.58,16.704
4/6/2021 02:30:00,42.0,984.0,322.0,781.296,7.58,17.088
4/6/2021 02:45:00,42.0,986.0,324.0,772.5360000000001,7.585,16.896
4/6/2021 03:00:00,42.0,986.0,324.0,772.5360000000001,7.585,16.896
4/6/2021 03:15:00,42.0,986.0,324.0,763.752,7.585,16.704
4/6/2021 03:30:00,42.0,988.0,324.0,763.752,7.585,16.704
4/6/2021 03:45:00,42.0,988.0,322.0,772.5360000000001,7.58,16.896
4/6/2021 04:00:00,42.0,988.0,322.0,772.5360000000001,7.58,16.896
4/6/2021 04:15:00,42.0,986.0,324.0,772.5360000000001,7.604,16.896
4/6/2021 04:30:00,42.0,986.0,324.0,763.752,7.604,16.704
4/6/2021 04:45:00,42.0,985.0,326.0,789.24,7.652,17.28
4/6/2021 05:00:00,42.0,985.0,326.0,780.48,7.652,17.088
4/6/2021 05:15:00,42.0,985.0,326.0,771.72,7.652,16.896
4/6/2021 05:30:00,42.0,984.0,326.0,780.48,7.652,17.088
4/6/2021 05:45:00,42.0,984.0,328.0,762.936,7.638,16.704
4/6/2021 06:00:00,42.0,982.0,328.0,771.72,7.638,16.896
4/6/2021 06:15:00,42.0,986.0,329.0,780.48,7.649,17.088
4/6/2021 06:30:00,42.0,984.0,325.0,781.296,7.602,17.088
4/6/2021 06:45:00,42.0,984.0,324.0,790.08,7.59,17.28
4/6/2021 07:00:00,42.0,986.0,327.0,789.24,7.626,17.28
4/6/2021 07:15:00,42.0,988.0,325.0,772.5360000000001,7.602,16.896
4/6/2021 07:30:00,42.0,987.0,328.0,780.48,7.638,17.088
4/6/2021 07:45:00,42.0,984.0,326.0,780.48,7.614,17.088
4/6/2021 08:00:00,42.0,986.0,328.0,771.72,7.638,16.896
4/6/2021 08:15:00,42.0,984.0,325.0,766.0319999999999,7.602,16.704
4/6/2021 08:30:00,42.0,986.0,328.0,765.216,7.638,16.704
4/6/2021 08:45:00,42.0,988.0,326.0,757.2239999999999,7.614,16.512
4/6/2021 09:00:00,42.0,987.0,328.0,765.216,7.638,16.704
